"","...1","Timestamp","Value","Quality Code"
"243",243,2019-08-31,28.07,41
"244",244,2019-09-01,25.09,41
"245",245,2019-09-02,26.75,41
"246",246,2019-09-03,24.79,41
"247",247,2019-09-04,28.8,41
"248",248,2019-09-05,24.45,41
"249",249,2019-09-06,37.96,41
"250",250,2019-09-07,37.58,41
"251",251,2019-09-08,47.42,41
"252",252,2019-09-09,37.7,41
"253",253,2019-09-10,29.93,41
"254",254,2019-09-11,29.32,41
"255",255,2019-09-12,25.75,41
"256",256,2019-09-13,27.29,41
"257",257,2019-09-14,27.96,41
"258",258,2019-09-15,22.47,41
"259",259,2019-09-16,28.38,41
"260",260,2019-09-17,23.04,41
"261",261,2019-09-18,29.48,41
"262",262,2019-09-19,28.32,41
"263",263,2019-09-20,27.07,41
"264",264,2019-09-21,26.47,41
"265",265,2019-09-22,27.54,41
"266",266,2019-09-23,44.09,41
"267",267,2019-09-24,55.4,41
"268",268,2019-09-25,58.12,41
"269",269,2019-09-26,56.29,41
"270",270,2019-09-27,68.56,41
"271",271,2019-09-28,49.6,41
"272",272,2019-09-29,61.19,41
"273",273,2019-09-30,73.09,41
"274",274,2019-10-01,143.42,41
"275",275,2019-10-02,134.82,41
"276",276,2019-10-03,75.14,41
"277",277,2019-10-04,31.25,41
"278",278,2019-10-05,56.58,41
"279",279,2019-10-06,49.51,41
"280",280,2019-10-07,106.17,41
"281",281,2019-10-08,75.63,21
"282",282,2019-10-09,76.68,21
"283",283,2019-10-10,67.65,21
"284",284,2019-10-11,49.61,21
"285",285,2019-10-12,38.69,21
"286",286,2019-10-13,40.81,21
"287",287,2019-10-14,42.99,21
"288",288,2019-10-15,39.34,21
"289",289,2019-10-16,59.39,21
"290",290,2019-10-17,114.59,21
"291",291,2019-10-18,78.76,21
"292",292,2019-10-19,64.38,21
"293",293,2019-10-20,52.96,21
"294",294,2019-10-21,103.9,21
"295",295,2019-10-22,76.87,21
"296",296,2019-10-23,66.51,21
"297",297,2019-10-24,51.11,21
"298",298,2019-10-25,44.69,21
"299",299,2019-10-26,44.5,21
"300",300,2019-10-27,64.77,21
"301",301,2019-10-28,52.38,21
"302",302,2019-10-29,46.35,21
"303",303,2019-10-30,42.18,21
"304",304,2019-10-31,40.58,21
"305",305,2019-11-01,51,21
