,tag_serial_number,row_id,animal_project_code,station_name,receiver_id,deploy_latitude,deploy_longitude,arrival,departure,detections,swimtime_s,swimdistance_m,speed_m_s,totaldistance_m,distance_to_source_m,downstream_migration,first_dist_to_use,first_dist_to_use_idx,time_first_dist_to_use,delta_totdist,delta_t,migration_speed,migration
690,1294167,690,2019_Grotenete,gn-7,VR2W-122340,51.061848,4.787587,05/01/2021 01:43,05/01/2021 01:47,3,5336,4938.224983,0.925454,21557.29903,21357.31227,TRUE,35783.62643,38,05/01/2021 20:06,14426.31415,66200,0.217920153,TRUE
691,1294167,691,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,05/01/2021 02:58,05/01/2021 03:32,7,4247,3296.955011,0.776302,24854.25405,24654.26728,TRUE,35783.62643,38,05/01/2021 20:06,11129.35914,61710,0.180349362,TRUE
692,1294167,692,2019_Grotenete,gn-4,VR2W-122353,51.135075,4.664932,05/01/2021 20:06,05/01/2021 20:43,21,59654,11129.35914,0.186565,35983.61319,35783.62643,FALSE,39887.6149,40,06/01/2021 01:55,4103.98847,20907,0.196297339,TRUE
693,1294167,693,2019_Grotenete,gn-4,VR2W-122353,51.135075,4.664932,05/01/2021 23:39,05/01/2021 23:45,5,NA,NA,NA,35983.61319,35783.62643,TRUE,39887.6149,40,06/01/2021 01:55,4103.98847,8160,0.502939763,TRUE
694,1294167,694,2019_Grotenete,gn-3,VR2W-122365,51.130352,4.617316,06/01/2021 01:55,06/01/2021 02:00,5,7784,4186.83712,0.537877,40170.45031,39887.6149,TRUE,46288.62457,42,08/01/2021 00:32,6401.009672,167833,0.03813916,TRUE
695,1294167,695,2019_Grotenete,gn-2,VR2W-127721,51.135829,4.5937,06/01/2021 03:26,07/01/2021 00:05,916,5167,2138.410314,0.413859,42308.86062,42026.02521,TRUE,46288.62457,42,08/01/2021 00:32,4262.599357,162354,0.02625497,TRUE
696,1294167,696,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,08/01/2021 00:32,08/01/2021 00:39,6,88033,4262.599357,0.04842,46571.45998,46288.62457,TRUE,50582.61415,43,08/01/2021 02:16,4293.989585,6235,0.688691192,TRUE
697,1294167,697,2019_Grotenete,bn-1,VR2W-122351,51.093001,4.506837,08/01/2021 02:16,08/01/2021 02:58,24,5836,4293.989585,0.735776,50865.44956,50582.61415,TRUE,55176.55966,44,08/01/2021 12:42,4593.945504,37539,0.12237794,TRUE
698,1294167,698,2019_Grotenete,bn-Walem,VR2W-122339,51.07183,4.45474,08/01/2021 12:42,08/01/2021 12:56,11,35026,4593.945504,0.131158,55459.39507,55176.55966,TRUE,62601.73428,45,08/01/2021 16:57,7425.174625,15314,0.484861867,TRUE
699,1294167,699,2019_Grotenete,ru-1,VR2W-122328,51.082273,4.366215,08/01/2021 16:57,08/01/2021 17:09,9,14469,7425.174625,0.513178,62884.56969,62601.73428,TRUE,72606.86242,46,09/01/2021 01:44,10005.12814,31623,0.316387697,TRUE
700,1294167,700,2019_Grotenete,s-8a,VR2W-127719,51.14222,4.32646,09/01/2021 01:44,09/01/2021 01:44,1,30918,10005.12814,0.323602,72889.69783,72606.86242,TRUE,78314.02374,47,09/01/2021 02:55,5707.161319,4274,1.335320851,TRUE
701,1294167,701,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,09/01/2021 02:55,09/01/2021 03:04,5,4274,5707.161319,1.335321,78596.85915,78314.02374,TRUE,86022.17104,48,09/01/2021 04:24,7708.147308,5348,1.441314007,TRUE
702,1294167,702,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,09/01/2021 04:24,09/01/2021 04:47,16,4797,7708.147308,1.606868,86305.00646,86022.17104,TRUE,104431.1726,49,18/01/2021 13:35,18409.00156,810651,0.022708911,TRUE
703,1294167,703,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,18/01/2021 13:35,18/01/2021 13:56,4,809268,18409.00156,0.022748,104714.008,104431.1726,FALSE,NA,NA,NA,NA,NA,NA,TRUE
704,1294167,704,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,18/01/2021 14:48,18/01/2021 14:48,1,3109,3855.62017,1.240148,108569.6282,100575.5524,FALSE,NA,NA,NA,NA,NA,NA,TRUE
705,1294167,705,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,18/01/2021 18:17,18/01/2021 18:17,1,12528,14553.38139,1.161668,123123.0096,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,598495,0.02431663,TRUE
706,1294167,706,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,18/01/2021 20:48,18/01/2021 20:49,2,NA,NA,NA,123123.0096,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,589427,0.024690727,TRUE
707,1294167,707,2019_Grotenete,ak-41,VR2W-126195,51.239128,4.397469,19/01/2021 04:30,19/01/2021 04:49,12,27627,141.417705,0.005119,123264.4273,86163.58875,FALSE,NA,NA,NA,NA,NA,NA,TRUE
708,1294167,708,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,19/01/2021 06:39,19/01/2021 06:42,4,6561,7849.565013,1.196398,131113.9923,78314.02374,TRUE,86022.17104,55,19/01/2021 09:56,7708.147308,11855,0.650202219,TRUE
709,1294167,709,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,19/01/2021 09:56,19/01/2021 10:09,6,11648,7708.147308,0.661757,138822.1396,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,542123,0.026845165,TRUE
710,1294167,710,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,19/01/2021 17:07,19/01/2021 17:18,8,NA,NA,NA,138822.1396,86022.17104,FALSE,NA,NA,NA,NA,NA,NA,TRUE
711,1294167,711,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,19/01/2021 19:23,19/01/2021 20:36,19,7465,7708.147308,1.032572,146530.2869,78314.02374,TRUE,86022.17104,58,19/01/2021 22:09,7708.147308,9975,0.772746597,TRUE
712,1294167,712,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,19/01/2021 22:09,19/01/2021 22:16,3,5567,7708.147308,1.384614,154238.4342,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,498179,0.029213157,TRUE
713,1294167,713,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,20/01/2021 05:43,20/01/2021 05:47,4,NA,NA,NA,154238.4342,86022.17104,FALSE,NA,NA,NA,NA,NA,NA,TRUE
714,1294167,714,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,20/01/2021 07:32,20/01/2021 08:24,25,6338,7708.147308,1.21618,161946.5815,78314.02374,TRUE,86163.58875,61,20/01/2021 09:56,7849.565013,8634,0.90914582,TRUE
715,1294167,715,2019_Grotenete,ak-41,VR2W-126195,51.239128,4.397469,20/01/2021 09:56,20/01/2021 09:56,1,5553,7849.565013,1.413572,169796.1465,86163.58875,FALSE,NA,NA,NA,NA,NA,NA,TRUE
716,1294167,716,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,20/01/2021 18:00,20/01/2021 18:00,1,29022,141.417705,0.004873,169937.5642,86022.17104,FALSE,NA,NA,NA,NA,NA,NA,TRUE
717,1294167,717,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,20/01/2021 19:35,20/01/2021 19:38,3,5692,7708.147308,1.354207,177645.7116,78314.02374,TRUE,86022.17104,64,20/01/2021 23:23,7708.147308,13693,0.562926116,TRUE
718,1294167,718,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,20/01/2021 23:23,20/01/2021 23:31,5,13519,7708.147308,0.570171,185353.8589,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,407334,0.035728374,TRUE
719,1294167,719,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,21/01/2021 05:56,21/01/2021 05:56,1,NA,NA,NA,185353.8589,86022.17104,FALSE,NA,NA,NA,NA,NA,NA,TRUE
720,1294167,720,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,21/01/2021 07:40,21/01/2021 08:53,13,6232,7708.147308,1.236866,193062.0062,78314.02374,TRUE,86022.17104,67,21/01/2021 10:38,7708.147308,10666,0.722683978,TRUE
721,1294167,721,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,21/01/2021 10:38,21/01/2021 10:38,1,6303,7708.147308,1.222933,200770.1535,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,366837,0.03967261,TRUE
722,1294167,722,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,21/01/2021 18:36,21/01/2021 18:39,4,NA,NA,NA,200770.1535,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,338145,0.043038878,TRUE
723,1294167,723,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,22/01/2021 06:57,22/01/2021 07:06,10,NA,NA,NA,200770.1535,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,293675,0.049556079,TRUE
724,1294167,724,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,22/01/2021 11:07,22/01/2021 11:17,6,NA,NA,NA,200770.1535,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,278713,0.052216371,TRUE
725,1294167,725,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,22/01/2021 18:57,22/01/2021 19:06,7,NA,NA,NA,200770.1535,86022.17104,FALSE,NA,NA,NA,NA,NA,NA,TRUE
726,1294167,726,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,22/01/2021 21:20,22/01/2021 23:31,71,8030,7708.147308,0.959919,208478.3008,78314.02374,TRUE,86022.17104,73,23/01/2021 00:51,7708.147308,12636,0.610014823,TRUE
727,1294167,727,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,23/01/2021 00:51,23/01/2021 01:02,9,4801,7708.147308,1.60553,216186.4481,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,229265,0.063478426,TRUE
728,1294167,728,2019_Grotenete,ak-41,VR2W-126195,51.239128,4.397469,23/01/2021 08:11,23/01/2021 08:37,17,25706,141.417705,0.005501,216327.8658,86163.58875,FALSE,NA,NA,NA,NA,NA,NA,TRUE
729,1294167,729,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,23/01/2021 12:44,23/01/2021 12:51,3,14832,141.417705,0.009535,216469.2835,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,186476,0.07804426,TRUE
730,1294167,730,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,23/01/2021 21:34,23/01/2021 22:03,11,NA,NA,NA,216469.2835,86022.17104,FALSE,100575.5524,78,25/01/2021 16:32,14553.38139,154691,0.094080337,TRUE
731,1294167,731,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,24/01/2021 01:25,24/01/2021 01:42,9,NA,NA,NA,216469.2835,86022.17104,TRUE,100575.5524,78,25/01/2021 16:32,14553.38139,140782,0.103375299,TRUE
732,1294167,732,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,25/01/2021 16:32,25/01/2021 16:32,1,139763,14553.38139,0.104129,231022.6649,100575.5524,TRUE,125923.9588,86,28/01/2021 05:53,25348.40633,220861,0.114770857,TRUE
733,1294167,733,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,25/01/2021 17:25,25/01/2021 18:04,13,3177,3855.62017,1.213604,234878.2851,104431.1726,FALSE,NA,NA,NA,NA,NA,NA,TRUE
734,1294167,734,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,25/01/2021 21:48,25/01/2021 21:53,5,13412,3855.62017,0.287475,238733.9052,100575.5524,FALSE,125923.9588,86,28/01/2021 05:53,25348.40633,201905,0.125546204,TRUE
735,1294167,735,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,26/01/2021 16:20,26/01/2021 16:25,4,NA,NA,NA,238733.9052,100575.5524,TRUE,125923.9588,86,28/01/2021 05:53,25348.40633,135148,0.187560351,TRUE
736,1294167,736,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,26/01/2021 17:38,26/01/2021 17:55,6,4388,3855.62017,0.878674,242589.5254,104431.1726,FALSE,125923.9588,86,28/01/2021 05:53,21492.78616,130463,0.164742388,TRUE
737,1294167,737,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,26/01/2021 22:34,26/01/2021 22:35,2,NA,NA,NA,242589.5254,104431.1726,FALSE,NA,NA,NA,NA,NA,NA,TRUE
738,1294167,738,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,27/01/2021 04:23,27/01/2021 04:32,5,20894,3855.62017,0.184532,246445.1456,100575.5524,TRUE,125923.9588,86,28/01/2021 05:53,25348.40633,91786,0.276168548,TRUE
739,1294167,739,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,27/01/2021 05:17,27/01/2021 05:31,4,2709,3855.62017,1.423263,250300.7657,104431.1726,TRUE,125923.9588,86,28/01/2021 05:53,21492.78616,88549,0.242721952,TRUE
740,1294167,740,2019_Grotenete,ws-42A,VR2W-127735,51.42251303,4.032860596,28/01/2021 05:53,28/01/2021 05:56,3,87696,21492.78616,0.245083,271793.5519,125923.9588,TRUE,149520.9065,87,29/01/2021 03:11,23596.94775,76709,0.307616417,TRUE
741,1294167,741,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,29/01/2021 03:11,29/01/2021 03:25,4,76512,25088.22343,0.327899,296881.7753,149520.9065,TRUE,166815.3962,88,29/01/2021 16:33,17294.48973,48135,0.359291362,TRUE
742,1294167,742,2019_Grotenete,ws-DL12,VR2Tx-480720,51.466175,3.502181,29/01/2021 16:33,29/01/2021 16:38,5,47304,17294.48973,0.365603,314176.2651,166815.3962,NA,NA,NA,NA,NA,NA,NA,TRUE
743,1294168,743,2019_Grotenete,rel_grotenete1,none,51.144779,5.003906,09/10/2020 10:15,09/10/2020 10:15,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
744,1294169,744,2019_Grotenete,rel_grotenete1,none,51.144779,5.003906,16/12/2020 12:30,16/12/2020 12:30,1,NA,NA,NA,0,0,TRUE,7635.421578,4,16/12/2020 19:25,7635.421578,24946,0.306077992,TRUE
745,1294169,745,2019_Grotenete,gn-14,VR2W-122358,51.138267,4.996319,16/12/2020 16:32,16/12/2020 16:35,3,14572,1048.509145,0.071954,1048.509145,1048.509145,TRUE,7635.421578,4,16/12/2020 19:25,6586.912433,10374,0.634944326,TRUE
746,1294169,746,2019_Grotenete,gn-13,VR2W-124066,51.119771,4.990306,16/12/2020 17:31,16/12/2020 17:33,2,3352,2389.94432,0.712991,3438.453465,3438.453465,TRUE,7635.421578,4,16/12/2020 19:25,4196.968113,6836,0.613950865,TRUE
747,1294169,747,2019_Grotenete,gn-11,VR2W-127720,51.09592,4.957142,16/12/2020 19:25,16/12/2020 19:27,2,6743,4338.377744,0.64339,7776.831209,7635.421578,TRUE,16419.08729,7,16/12/2020 22:10,8783.66571,9857,0.891109436,TRUE
748,1294169,748,2019_Grotenete,gn-10,VR2W-122324,51.091558,4.945793,16/12/2020 19:48,16/12/2020 19:49,2,1253,1107.062052,0.883529,8883.893261,8742.48363,TRUE,16419.08729,7,16/12/2020 22:10,7676.603658,8508,0.902280637,TRUE
749,1294169,749,2019_Grotenete,gn-9,VR2W-127109,51.081153,4.913762,16/12/2020 20:38,16/12/2020 20:41,4,2914,2855.524863,0.979933,11739.41812,11598.00849,TRUE,16419.08729,7,16/12/2020 22:10,4821.078795,5500,0.876559781,TRUE
750,1294169,750,2019_Grotenete,gn-8,VR2W-122348,51.070653,4.851284,16/12/2020 22:10,16/12/2020 22:11,2,5291,4879.655927,0.922256,16619.07405,16419.08729,TRUE,21357.31227,8,16/12/2020 23:34,4938.224984,5056,0.976705891,TRUE
751,1294169,751,2019_Grotenete,gn-7,VR2W-122340,51.061848,4.787587,16/12/2020 23:34,16/12/2020 23:38,4,4983,4938.224983,0.991014,21557.29903,21357.31227,TRUE,31338.23349,12,23/12/2020 19:32,9980.921215,590274,0.016908963,TRUE
752,1294169,752,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,17/12/2020 01:18,17/12/2020 01:19,2,5964,3296.955011,0.552809,24854.25405,24654.26728,FALSE,31338.23349,12,23/12/2020 19:32,6683.966204,584033,0.011444501,TRUE
753,1294169,753,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,18/12/2020 16:34,18/12/2020 16:35,2,NA,NA,NA,24854.25405,24654.26728,FALSE,31338.23349,12,23/12/2020 19:32,6683.966204,442677,0.015098969,TRUE
754,1294169,754,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,23/12/2020 17:02,23/12/2020 17:04,2,NA,NA,NA,24854.25405,24654.26728,TRUE,31338.23349,12,23/12/2020 19:32,6683.966204,8960,0.745978371,TRUE
755,1294169,755,2019_Grotenete,gn-5,VR2W-122332,51.125942,4.718199,23/12/2020 19:32,23/12/2020 19:32,1,8888,6683.966204,0.752021,31538.22025,31338.23349,TRUE,35783.62643,13,23/12/2020 21:06,4445.392939,5669,0.784158218,TRUE
756,1294169,756,2019_Grotenete,gn-4,VR2W-122353,51.135075,4.664932,23/12/2020 21:06,23/12/2020 21:10,4,5669,4503.97007,0.794491,36042.19032,35783.62643,TRUE,39887.6149,14,24/12/2020 00:40,4103.98847,12811,0.320348799,TRUE
757,1294169,757,2019_Grotenete,gn-3,VR2W-122365,51.130352,4.617316,24/12/2020 00:40,24/12/2020 00:46,6,12555,4186.83712,0.33348,40229.02744,39887.6149,TRUE,46288.62457,16,24/12/2020 02:41,6401.009672,7304,0.876370437,TRUE
758,1294169,758,2019_Grotenete,gn-2,VR2W-127721,51.135829,4.5937,24/12/2020 01:33,24/12/2020 01:52,13,2832,2138.410314,0.755088,42367.43775,42026.02521,TRUE,46288.62457,16,24/12/2020 02:41,4262.599357,4078,1.04526713,TRUE
759,1294169,759,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,24/12/2020 02:41,24/12/2020 02:44,3,2971,4262.599357,1.434736,46630.03711,46288.62457,TRUE,50582.61415,17,24/12/2020 03:45,4293.989585,3789,1.1332778,TRUE
760,1294169,760,2019_Grotenete,bn-1,VR2W-122351,51.093001,4.506837,24/12/2020 03:45,24/12/2020 03:55,8,3608,4293.989585,1.19013,50924.0267,50582.61415,TRUE,55176.55966,18,24/12/2020 04:53,4593.945504,4132,1.111797073,TRUE
761,1294169,761,2019_Grotenete,bn-Walem,VR2W-122339,51.07183,4.45474,24/12/2020 04:53,24/12/2020 05:02,7,3481,4593.945504,1.31972,55517.9722,55176.55966,TRUE,62601.73428,19,24/12/2020 15:37,7425.174625,38599,0.192367021,TRUE
762,1294169,762,2019_Grotenete,ru-1,VR2W-122328,51.082273,4.366215,24/12/2020 15:37,24/12/2020 15:56,14,38112,7425.174625,0.194825,62943.14682,62601.73428,TRUE,72606.86242,20,25/12/2020 00:42,10005.12814,32709,0.305883033,TRUE
763,1294169,763,2019_Grotenete,s-8a,VR2W-127719,51.14222,4.32646,25/12/2020 00:42,25/12/2020 00:53,9,31571,10005.12814,0.316909,72948.27496,72606.86242,TRUE,78314.02374,21,25/12/2020 02:06,5707.161319,5024,1.135979562,TRUE
764,1294169,764,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,25/12/2020 02:06,25/12/2020 02:09,3,4366,5707.161319,1.307183,78655.43628,78314.02374,TRUE,86022.17104,22,25/12/2020 03:30,7708.147308,5045,1.527878555,TRUE
765,1294169,765,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,25/12/2020 03:30,25/12/2020 03:42,10,4860,7708.147308,1.586039,86363.58359,86022.17104,TRUE,100575.5524,23,25/12/2020 15:03,14553.38139,41623,0.349647584,TRUE
766,1294169,766,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,25/12/2020 15:03,25/12/2020 15:09,3,40886,14553.38139,0.35595,100916.965,100575.5524,TRUE,125923.9588,25,26/12/2020 03:17,25348.40633,44030,0.575707616,TRUE
767,1294169,767,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,25/12/2020 15:53,25/12/2020 16:22,3,2644,3855.62017,1.458253,104772.5851,104431.1726,TRUE,125923.9588,25,26/12/2020 03:17,21492.78616,41064,0.523397286,TRUE
768,1294169,768,2019_Grotenete,ws-42A,VR2W-127735,51.42251303,4.032860596,26/12/2020 03:17,26/12/2020 03:21,3,39339,21492.78616,0.546348,126265.3713,125923.9588,TRUE,149520.9065,26,26/12/2020 16:47,23596.94775,48577,0.485763793,TRUE
769,1294169,769,2019_Grotenete,ws-2C,VR2W-122329,51.4169613,3.7188079,26/12/2020 16:47,26/12/2020 16:47,1,48358,25088.22343,0.518802,151353.5947,149520.9065,NA,NA,NA,NA,NA,NA,NA,TRUE
770,1294170,770,2019_Grotenete,rel_grotenete1,none,51.144779,5.003906,16/12/2020 12:30,16/12/2020 12:30,1,NA,NA,NA,0,0,TRUE,7635.421578,4,24/12/2020 00:35,7635.421578,648311,0.011777406,TRUE
771,1294170,771,2019_Grotenete,gn-14,VR2W-122358,51.138267,4.996319,17/12/2020 06:17,17/12/2020 06:21,3,64028,1048.509145,0.016376,1048.509145,1048.509145,TRUE,7635.421578,4,24/12/2020 00:35,6586.912433,584283,0.011273497,TRUE
772,1294170,772,2019_Grotenete,gn-13,VR2W-124066,51.119771,4.990306,17/12/2020 07:24,17/12/2020 07:27,3,3782,2389.94432,0.631926,3438.453465,3438.453465,FALSE,7635.421578,4,24/12/2020 00:35,4196.968113,580252,0.007233009,TRUE
773,1294170,773,2019_Grotenete,gn-11,VR2W-127720,51.09592,4.957142,24/12/2020 00:35,24/12/2020 00:36,2,580079,4338.377744,0.007479,7776.831209,7635.421578,TRUE,16419.08729,7,24/12/2020 03:36,8783.66571,10892,0.806432768,TRUE
774,1294170,774,2019_Grotenete,gn-10,VR2W-122324,51.091558,4.945793,24/12/2020 00:59,24/12/2020 01:01,2,1382,1107.062052,0.801058,8883.893261,8742.48363,TRUE,16419.08729,7,24/12/2020 03:36,7676.603658,9421,0.814839577,TRUE
775,1294170,775,2019_Grotenete,gn-9,VR2W-127109,51.081153,4.913762,24/12/2020 01:50,24/12/2020 01:53,3,2956,2855.524863,0.96601,11739.41812,11598.00849,TRUE,16419.08729,7,24/12/2020 03:36,4821.078795,6361,0.757912089,TRUE
776,1294170,776,2019_Grotenete,gn-8,VR2W-122348,51.070653,4.851284,24/12/2020 03:36,24/12/2020 03:36,1,6183,4879.655927,0.789205,16619.07405,16419.08729,TRUE,21357.31227,8,24/12/2020 05:02,4938.224984,5174,0.954430805,TRUE
777,1294170,777,2019_Grotenete,gn-7,VR2W-122340,51.061848,4.787587,24/12/2020 05:02,24/12/2020 05:07,4,5174,4938.224983,0.954431,21557.29903,21357.31227,TRUE,31338.23349,10,24/12/2020 17:31,9980.921215,44903,0.22227738,TRUE
778,1294170,778,2019_Grotenete,gn-6,VR2W-122333,51.078636,4.757592,24/12/2020 06:12,24/12/2020 06:17,6,3891,3296.955011,0.847328,24854.25405,24654.26728,TRUE,31338.23349,10,24/12/2020 17:31,6683.966204,40739,0.164067999,TRUE
779,1294170,779,2019_Grotenete,gn-5,VR2W-122332,51.125942,4.718199,24/12/2020 17:31,24/12/2020 17:32,2,40459,6683.966204,0.165203,31538.22025,31338.23349,TRUE,35783.62643,11,24/12/2020 19:15,4445.392939,6269,0.709107184,TRUE
780,1294170,780,2019_Grotenete,gn-4,VR2W-122353,51.135075,4.664932,24/12/2020 19:15,24/12/2020 19:19,3,6195,4503.97007,0.727033,36042.19032,35783.62643,TRUE,39887.6149,12,24/12/2020 20:45,4103.98847,5404,0.75943532,TRUE
781,1294170,781,2019_Grotenete,gn-3,VR2W-122365,51.130352,4.617316,24/12/2020 20:45,24/12/2020 20:49,4,5198,4186.83712,0.805471,40229.02744,39887.6149,TRUE,46288.62457,14,25/12/2020 02:24,6401.009672,20293,0.315429442,TRUE
782,1294170,782,2019_Grotenete,gn-2,VR2W-127721,51.135829,4.5937,24/12/2020 22:38,25/12/2020 00:45,78,6529,2138.410314,0.327525,42367.43775,42026.02521,TRUE,46288.62457,14,25/12/2020 02:24,4262.599357,13540,0.314815314,TRUE
783,1294170,783,2019_Grotenete,bn-2,VR2W-124078,51.117416,4.549158,25/12/2020 02:24,25/12/2020 02:29,6,5902,4262.599357,0.72223,46630.03711,46288.62457,TRUE,50582.61415,15,25/12/2020 03:32,4293.989585,4118,1.042736665,TRUE
784,1294170,784,2019_Grotenete,bn-1,VR2W-122351,51.093001,4.506837,25/12/2020 03:32,25/12/2020 03:47,9,3797,4293.989585,1.13089,50924.0267,50582.61415,TRUE,55176.55966,16,25/12/2020 04:48,4593.945504,4560,1.007444189,TRUE
785,1294170,785,2019_Grotenete,bn-Walem,VR2W-122339,51.07183,4.45474,25/12/2020 04:48,25/12/2020 04:57,8,3680,4593.945504,1.248355,55517.9722,55176.55966,TRUE,62601.73428,17,25/12/2020 15:37,7425.174625,38897,0.190893247,TRUE
786,1294170,786,2019_Grotenete,ru-1,VR2W-122328,51.082273,4.366215,25/12/2020 15:37,25/12/2020 15:49,11,38373,7425.174625,0.1935,62943.14682,62601.73428,TRUE,72606.86242,18,26/12/2020 01:52,10005.12814,36942,0.270833418,TRUE
787,1294170,787,2019_Grotenete,s-8a,VR2W-127719,51.14222,4.32646,26/12/2020 01:52,26/12/2020 01:58,6,36171,10005.12814,0.276606,72948.27496,72606.86242,TRUE,78314.02374,19,26/12/2020 03:20,5707.161319,5283,1.080287965,TRUE
788,1294170,788,2019_Grotenete,s-9,VR2W-122319,51.19069,4.32954,26/12/2020 03:20,26/12/2020 03:29,7,4926,5707.161319,1.158579,78655.43628,78314.02374,TRUE,86022.17104,20,26/12/2020 04:59,7708.147308,5937,1.298323616,TRUE
789,1294170,789,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,26/12/2020 04:59,26/12/2020 05:13,8,5442,7708.147308,1.416418,86363.58359,86022.17104,TRUE,100575.5524,21,26/12/2020 16:18,14553.38139,40732,0.357296018,TRUE
790,1294170,790,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,26/12/2020 16:18,26/12/2020 16:24,3,39893,14553.38139,0.36481,100916.965,100575.5524,FALSE,126233.9488,30,28/12/2020 14:33,25658.39634,166519,0.154086899,TRUE
791,1294170,791,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,27/12/2020 00:39,27/12/2020 02:10,6,NA,NA,NA,100916.965,100575.5524,TRUE,126233.9488,30,28/12/2020 14:33,25658.39634,136488,0.187990126,TRUE
792,1294170,792,2019_Grotenete,s-STD3,VR2W-134898,51.330504,4.270161,27/12/2020 02:58,27/12/2020 02:58,1,2867,3855.62017,1.344827,104772.5851,104431.1726,FALSE,NA,NA,NA,NA,NA,NA,TRUE
793,1294170,793,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,27/12/2020 10:36,27/12/2020 10:36,1,27513,3855.62017,0.140138,108628.2053,100575.5524,FALSE,NA,NA,NA,NA,NA,NA,TRUE
794,1294170,794,2019_Grotenete,s-10a,VR2W-127716,51.235423,4.396673,27/12/2020 14:00,27/12/2020 14:56,35,12217,14553.38139,1.19124,123181.5867,86022.17104,TRUE,100575.5524,26,27/12/2020 19:48,14553.38139,20862,0.697602406,TRUE
795,1294170,795,2019_Grotenete,s-12,VR2W-127732,51.30305,4.28731,27/12/2020 19:48,27/12/2020 19:54,4,17490,14553.38139,0.832097,137734.9681,100575.5524,FALSE,126233.9488,30,28/12/2020 14:33,25658.39634,67546,0.379865519,TRUE
